Time Stamp,Type,Activity Id,Project Title,Outputs,Approval Date,GeoId,Name,Latitude,Longitude,Sectors,SectorCode,Donors,Commitments for this location,Disbursement for this location,Total Commitments,Total Disbursement,Transaction Type,CountryCode (ISO-2)
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Diktel,27.2367,86.796,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Bhakanje,27.5894,86.457,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Sidharaha,26.5371,87.3579,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,LanaKedareswor,29.0506,80.9515,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,ShreepurChhatiwan,27.33816,85.21711,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dhikarim/Rim,29.6201,80.5693,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Belhi,26.9073,85.4905,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Narayanpur,26.8626,85.6515,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Basantapatti,26.8517,85.2313,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Pahada,29.06973,82.74559,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Taple,28.0254,84.6775,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Khaptad,29.33916,81.2122,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Belahari,28.11053,81.62973,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Nagardaha,27.07882,84.8429,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Marpak,28.0135,84.9646,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Bajung,28.278,83.7154,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Ghetma,28.73753,82.31279,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Chakratirtha,28.10402,84.50936,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Damhimarayee,26.69661,85.80744,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Naubasta,28.23756,81.65264,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Lele,27.5615,85.3303,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Marpha,28.77153,83.66724,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Nundhaki,27.30832,87.46942,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Lafyang,27.1834,86.8086,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Melchham,29.76851,82.0377,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Kaptanganj,26.42774,87.14067,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Salempur,26.9024,85.562,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Majuwa,27.44669,85.91531,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Nechabatase,27.35324,86.6196,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,JungaThapachaur,28.69856,81.93994,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
